Tarih,Çalışma Grubu,İstasyon Adı,Model Ad,Talimat No,Renk,Beden,Sağlam(dz),Miktar (kg.)
 29.Jan.2023,GECE,A0003,CODE 3P.XX SHORT,4584 - ZİTA-7,SİYAH,39-42,25.00,7.000
 29.Jan.2023,GECE,A0010,KISAKONC,4684 - ZİTA-6A,BEYAZ,39-42,25.75,8.130
 29.Jan.2023,GECE,A0006,CARERA PATİK,CM39CS - CST1-2023,SİYAH-SARI,39-42,25.00,0.000
 29.Jan.2023,GECE,A0014,KISAKONC,4684 - ZİTA-6A,SİYAH,43-46,13.08,4.680
 29.Jan.2023,GECE,A0004,KISAKONC,4684 - ZİTA-6A,SİYAH,43-46,22.08,7.990
 29.Jan.2023,GECE,A0030,KISAKONC,4684 - ZİTA-6A,SİYAH,39-42,27.25,8.370
 29.Jan.2023,GECE,A0018,BAYAN YILDIZ KABARTMA ,VTEC-P4 - VTEC-P4,KARMELANJ,36-41,9.00,0.000
 29.Jan.2023,GECE,A0017,BAYAN YILDIZ KABARTMA ,VTEC-P4 - VTEC-P4,BEYAZ,36-41,30.00,0.000
 29.Jan.2023,GECE,A0016,KISAKONC,4684 - ZİTA-6A,SİYAH,43-46,24.58,8.690
 29.Jan.2023,GECE,A0032,3P-TENİS HAVLU,4500 - ZİTA-6C,SİYAH,43-46,6.92,4.110
 29.Jan.2023,GECE,A0011,2023-3,2023-3 - 2023-3,BEYAZ,35-38,20.25,3.450
 29.Jan.2023,GECE,A0028,KISAKONC,4684 - ZİTA-6A,SİYAH,39-42,27.42,8.650
 29.Jan.2023,GECE,A0013,CODE 3P.XX SHORT,4584 - ZİTA-6,SİYAH,47-50,24.17,8.290
 29.Jan.2023,GECE,A0008,2023-2,2023-2 - 2023-2,BEYAZ,35-38,24.50,5.150
 29.Jan.2023,GECE,A0001,KISAKONC,4684 - ZİTA-6A,BEYAZ,39-42,24.67,7.560
 29.Jan.2023,GECE,A0024,2023-3,2023-3 - 2023-3,SİYAH,35-38,22.75,4.070
 29.Jan.2023,GECE,A0018,BAYAN KÜÇÜK NOKTA,VTEC-P3 - VTEC-P3,GÜL KURUSU,36-41,20.00,0.000
 29.Jan.2023,GECE,A0026,BAYAN KÜÇÜK NOKTA,VTEC-P3 - VTEC-P3,LACİVERT,36-41,32.00,0.000
 29.Jan.2023,GECE,A0035,CODE 3P.XX SHORT,4584 - ZİTA-6,BEYAZ,43-46,28.00,8.660
 29.Jan.2023,GECE,A0002,ÇEMBERLI,21828 - 31918,H.LACİVERT,ONE SİZE,19.17,6.400
 29.Jan.2023,GECE,A0031,2023-3,2023-3 - 2023-3,SİYAH,35-38,24.00,4.220
 29.Jan.2023,GECE,A0033,2023-3,2023-3 - 2023-3,SİYAH,35-38,22.83,4.190
 29.Jan.2023,GECE,A0015,KISAKONC,4684 - ZİTA-6A,SİYAH,43-46,23.83,8.560
 29.Jan.2023,GECE,A0029,KISAKONC,4684 - ZİTA-6A,BEYAZ,39-42,27.25,8.440
 29.Jan.2023,GECE,A0020,CODE 3P.XX SHORT,4584 - ZİTA-7,SİYAH,39-42,27.67,8.260
 29.Jan.2023,GECE,A0019,KISAKONC,4684 - ZİTA-6A,SİYAH,35-38,29.08,7.970
 29.Jan.2023,GECE,A0023,2023-2,2023-2 - 2023-2,SİYAH,35-38,24.50,5.920
 29.Jan.2023,GECE,A0032,HAVLU TENIS,FDD-01 - EDA23-001,KIRMIZI,43-46,6.92,4.860
 29.Jan.2023,GECE,A0034,CARERA PATİK,CM39CS - CST1-2023,SİYAH-SARI,39-42,23.00,0.000
 30.Jan.2023,GECE,A0024,2023-3,2023-3 - 2023-3,SİYAH,35-38,13.58,2.420
 30.Jan.2023,GECE,A0017,BAYAN YILDIZ KABARTMA ,VTEC-P4 - VTEC-P4,BEYAZ,36-41,19.00,0.000
 30.Jan.2023,GECE,A0010,KISAKONC,4684 - ZİTA-7A,BEYAZ,39-42,16.58,4.960
 30.Jan.2023,GECE,A0032,HAVLU TENIS,EDA23-002 - EDA23-002,BEYAZ-SİYAH,35-38,6.25,3.670
 30.Jan.2023,GECE,A0014,KISAKONC,4684 - ZİTA-6A,SİYAH,43-46,14.25,5.080
 30.Jan.2023,GÜNDÜZ,A0029,KISAKONC,4684 - ZİTA-7A,BEYAZ,39-42,10.50,3.230
 30.Jan.2023,GECE,A0026,BAYAN KÜÇÜK NOKTA,VTEC-P3 - VTEC-P3,ANTRASİT ,36-41,13.00,0.000
 30.Jan.2023,GÜNDÜZ,A0014,KISAKONC,4684 - ZİTA-6A,SİYAH,43-46,9.33,3.290
 30.Jan.2023,GÜNDÜZ,A0023,2023-2,2023-2 - 2023-2,SİYAH,35-38,12.92,2.390
 30.Jan.2023,GÜNDÜZ,A0013,CODE 3P.XX SHORT,4584 - ZİTA-6,SİYAH,47-50,11.42,3.880
 30.Jan.2023,GECE,A0035,CODE 3P.XX SHORT,4584 - ZİTA-6,BEYAZ,43-46,17.00,5.180
 30.Jan.2023,GECE,A0011,2023-3,2023-3 - 2023-3,BEYAZ,35-38,13.25,2.260
 30.Jan.2023,GÜNDÜZ,A0028,KISAKONC,4684 - ZİTA-6A,SİYAH,39-42,11.17,3.540
 30.Jan.2023,GECE,A0012,CODE 3P.XX SHORT,4584 - ZİTA-6,BEYAZ,43-46,16.42,5.010
 30.Jan.2023,GÜNDÜZ,A0010,KISAKONC,4684 - ZİTA-7A,BEYAZ,39-42,13.75,4.090
 30.Jan.2023,GÜNDÜZ,A0032,HAVLU TENIS,EDA23-002 - EDA23-002,BEYAZ-SİYAH,35-38,2.92,1.630
 30.Jan.2023,GECE,A0023,2023-2,2023-2 - 2023-2,SİYAH,35-38,15.00,3.540
 30.Jan.2023,GECE,A0033,2023-3,2023-3 - 2023-3,SİYAH,35-38,13.83,2.530
 30.Jan.2023,GECE,A0004,KISAKONC,4684 - ZİTA-6A,SİYAH,43-46,15.00,5.420
 30.Jan.2023,GECE,A0036,SÜPERCITY TENIS,BLANC2023-1 - BLANC2023-1,BEYAZ-SİYAH,41-46,10.83,5.140
 30.Jan.2023,GECE,A0002,COK ÇİÇEKLİ,21827 - 31918,Ş.PEMBE,ONE SİZE,8.00,3.070
 30.Jan.2023,GECE,A0026,BAYAN KÜÇÜK NOKTA,VTEC-P3 - VTEC-P3,LACİVERT,36-41,4.00,0.000
 30.Jan.2023,GECE,A0022,2023-2,2023-2 - 2023-2,SİYAH,35-38,15.08,3.450
 30.Jan.2023,GECE,A0027,KISAKONC,4684 - ZİTA-7A,SİYAH,39-42,3.25,1.010
 30.Jan.2023,GECE,A0001,KISAKONC,4684 - ZİTA-6A,BEYAZ,39-42,16.50,4.910
 30.Jan.2023,GÜNDÜZ,A0011,2023-3,2023-3 - 2023-3,BEYAZ,35-38,10.33,1.740
 30.Jan.2023,GECE,A0029,KISAKONC,4684 - ZİTA-7A,BEYAZ,39-42,16.50,5.050
 30.Jan.2023,GÜNDÜZ,A0002,ÇEMBERLI,21828 - 31918,H.LACİVERT,ONE SİZE,8.92,3.000
 30.Jan.2023,GECE,A0003,CODE 3P.XX SHORT,4584 - ZİTA-7,SİYAH,39-42,15.42,4.230
 30.Jan.2023,GECE,A0030,KISAKONC,4684 - ZİTA-7A,SİYAH,39-42,4.67,1.470
 30.Jan.2023,GÜNDÜZ,A0017,BAYAN YILDIZ KABARTMA ,VTEC-P4 - VTEC-P4,BEYAZ,36-41,14.00,0.000
 30.Jan.2023,GÜNDÜZ,A0025,KISAKONC,4684 - ZİTA-6A,SİYAH,43-46,10.42,3.650
 30.Jan.2023,GECE,A0013,CODE 3P.XX SHORT,4584 - ZİTA-6,SİYAH,47-50,15.33,5.170
 30.Jan.2023,GÜNDÜZ,A0031,2023-3,2023-3 - 2023-3,SİYAH,35-38,9.50,1.690
 30.Jan.2023,GÜNDÜZ,A0003,CODE 3P.XX SHORT,4584 - ZİTA-7,SİYAH,39-42,12.08,3.320
 30.Jan.2023,GÜNDÜZ,A0016,KISAKONC,4684 - ZİTA-6A,SİYAH,43-46,11.58,4.000
 30.Jan.2023,GÜNDÜZ,A0030,KISAKONC,4684 - ZİTA-6A,SİYAH,39-42,11.08,3.390
 30.Jan.2023,GECE,A0015,KISAKONC,4684 - ZİTA-6A,SİYAH,43-46,14.00,4.980
 30.Jan.2023,GÜNDÜZ,A0012,CODE 3P.XX SHORT,4584 - ZİTA-6,BEYAZ,43-46,12.75,3.930
 30.Jan.2023,GÜNDÜZ,A0015,KISAKONC,4684 - ZİTA-6A,SİYAH,43-46,11.50,4.120
 30.Jan.2023,GECE,A0034,CARERA PATİK,CM39CS - CST1-2023,SİYAH-SARI,39-42,14.00,0.000
 30.Jan.2023,GECE,A0030,KISAKONC,4684 - ZİTA-6A,SİYAH,39-42,11.83,3.720
 30.Jan.2023,GECE,A0028,KISAKONC,4684 - ZİTA-7A,SİYAH,39-42,3.75,1.180
 30.Jan.2023,GÜNDÜZ,A0034,CARERA PATİK,CM39CS - CST1-2023,SİYAH-SARI,39-42,12.00,0.000
 30.Jan.2023,GECE,A0008,2023-2,2023-2 - 2023-2,BEYAZ,35-38,14.83,3.050
 30.Jan.2023,GECE,A0032,HAVLU TENIS,EDA23-002 - EDA23-002,BEYAZ-SİYAH,39-42,3.17,1.980
 30.Jan.2023,GÜNDÜZ,A0024,2023-3,2023-3 - 2023-3,SİYAH,35-38,9.50,1.690
 30.Jan.2023,GÜNDÜZ,A0035,CODE 3P.XX SHORT,4584 - ZİTA-6,BEYAZ,43-46,10.83,3.310
 30.Jan.2023,GÜNDÜZ,A0022,2023-2,2023-2 - 2023-2,SİYAH,35-38,10.50,2.390
 30.Jan.2023,GÜNDÜZ,A0001,KISAKONC,4684 - ZİTA-6A,BEYAZ,39-42,13.92,4.250
 30.Jan.2023,GECE,A0031,2023-3,2023-3 - 2023-3,SİYAH,35-38,13.92,2.460
 30.Jan.2023,GÜNDÜZ,A0021,KISAKONC SİM ÇEMBER,VTEC-P6 - VTEC-P6,EKRU-1,36-41,3.92,1.140
 30.Jan.2023,GÜNDÜZ,A0026,BAYAN KÜÇÜK NOKTA,VTEC-P3 - VTEC-P3,LACİVERT,36-41,13.00,0.000
 30.Jan.2023,GECE,A0025,KISAKONC,4684 - ZİTA-6A,SİYAH,43-46,14.75,5.200
 30.Jan.2023,GÜNDÜZ,A0005,3P-TENİS HAVLU,4500 - ZİTA-6C,SİYAH,35-38,8.42,4.220
 30.Jan.2023,GECE,A0016,KISAKONC,4684 - ZİTA-6A,SİYAH,43-46,22.92,5.320
 30.Jan.2023,GECE,A0027,KISAKONC,4684 - ZİTA-6A,SİYAH,39-42,13.08,4.140
 30.Jan.2023,GECE,A0028,KISAKONC,4684 - ZİTA-6A,SİYAH,39-42,12.67,3.940
 30.Jan.2023,GECE,A0006,CARERA PATİK,CM39CS - CST1-2023,SİYAH-SARI,39-42,16.00,0.000
 30.Jan.2023,GÜNDÜZ,A0009,KISAKONC,4684 - ZİTA-7A,BEYAZ,39-42,14.08,4.220
 30.Jan.2023,GÜNDÜZ,A0007,2023-2,2023-2 - 2023-2,BEYAZ,35-38,11.17,2.350
 30.Jan.2023,GÜNDÜZ,A0018,BAYAN YILDIZ KABARTMA ,VTEC-P4 - VTEC-P4,KARMELANJ,36-41,14.00,0.000
 30.Jan.2023,GÜNDÜZ,A0033,2023-3,2023-3 - 2023-3,SİYAH,35-38,8.67,1.580
 30.Jan.2023,GÜNDÜZ,A0008,2023-2,2023-2 - 2023-2,BEYAZ,35-38,11.58,2.380
 30.Jan.2023,GECE,A0002,ÇEMBERLI,21828 - 31918,H.LACİVERT,ONE SİZE,4.00,1.340
 30.Jan.2023,GÜNDÜZ,A0006,CARERA PATİK,CM39CS - CST1-2023,SİYAH-SARI,39-42,11.00,0.000
 30.Jan.2023,GÜNDÜZ,A0004,KISAKONC,4684 - ZİTA-6A,SİYAH,43-46,5.42,1.950
 30.Jan.2023,GECE,A0007,2023-2,2023-2 - 2023-2,BEYAZ,35-38,14.83,3.090
 30.Jan.2023,GECE,A0021,KISAKONC SİM ÇEMBER,VTEC-P6 - VTEC-P6,EKRU-1,36-41,15.00,4.280
 30.Jan.2023,GECE,A0020,CODE 3P.XX SHORT,4584 - ZİTA-7,SİYAH,39-42,16.75,4.680
 30.Jan.2023,GÜNDÜZ,A0036,SÜPERCITY TENIS,BLANC2023-1 - BLANC2023-1,BEYAZ-SİYAH,41-46,6.67,3.200
 30.Jan.2023,GÜNDÜZ,A0027,KISAKONC,4684 - ZİTA-6A,SİYAH,39-42,10.92,3.400
 30.Jan.2023,GECE,A0019,BAYAN KONC SIMLI CEMBER,VTEC-P5 - VTEC-P5,SİYAH,36-41,24.75,5.410
 30.Jan.2023,GECE,A0005,3P-TENİS HAVLU,4500 - ZİTA-6C,SİYAH,35-38,12.75,6.440
 30.Jan.2023,GECE,A0018,BAYAN YILDIZ KABARTMA ,VTEC-P4 - VTEC-P4,KARMELANJ,36-41,19.00,0.000
 30.Jan.2023,GÜNDÜZ,A0020,CODE 3P.XX SHORT,4584 - ZİTA-7,SİYAH,39-42,12.00,3.310
 30.Jan.2023,GECE,A0009,KISAKONC,4684 - ZİTA-7A,BEYAZ,39-42,16.25,4.890
 31.Jan.2023,GECE,A0013,CODE 3P.XX SHORT,4584 - ZİTA-7,SİYAH,47-50,15.00,4.970
 31.Jan.2023,GECE,A0015,KISAKONC,4684 - ZİTA-6A,SİYAH,43-46,14.75,5.230
 31.Jan.2023,GÜNDÜZ,A0036,SÜPERCITY TENIS,BLANC2023-1 - BLANC2023-1,BEYAZ-SİYAH,41-46,7.67,3.640
 31.Jan.2023,GECE,A0026,BAYAN KÜÇÜK NOKTA,VTEC-P3 - VTEC-P3,ANTRASİT ,36-41,17.00,0.000
 31.Jan.2023,GÜNDÜZ,A0012,CODE 3P.XX SHORT,4584 - ZİTA-6,BEYAZ,43-46,10.75,3.220
 31.Jan.2023,GECE,A0024,NOKTALI  BABET,UK-33130 - UK-33130,BEYAZ,ONE SİZE,11.75,2.120
 31.Jan.2023,GECE,A0008,KAMUFLAJ  BABET,UK-33130 - UK-33130,BEYAZ,ONE SİZE,14.67,2.700
 31.Jan.2023,GÜNDÜZ,A0028,KISAKONC,4684 - ZİTA-7A,SİYAH,39-42,10.92,3.420
 31.Jan.2023,GECE,A0027,KISAKONC,4684 - ZİTA-7A,SİYAH,39-42,15.50,4.830
 31.Jan.2023,GÜNDÜZ,A0016,KISAKONC,4684 - ZİTA-6A,SİYAH,43-46,10.50,3.640
 31.Jan.2023,GÜNDÜZ,A0023,2023-2,2023-2 - 2023-2,SİYAH,35-38,10.17,2.390
 31.Jan.2023,GECE,A0029,WHITE HEEL TOE ANKLE,21844-1 - 31901,BEYAZ-CARDINAL,35-38,14.42,4.650
 31.Jan.2023,GÜNDÜZ,A0008,2023-2,2023-2 - 2023-2,BEYAZ,35-38,5.25,1.100
 31.Jan.2023,GÜNDÜZ,A0001,KISAKONC,4684 - ZİTA-6A,BEYAZ,39-42,10.08,3.090
 31.Jan.2023,GÜNDÜZ,A0030,KISAKONC,4684 - ZİTA-7A,SİYAH,39-42,10.92,3.510
 31.Jan.2023,GECE,A0025,KISAKONC,4684 - ZİTA-6A,SİYAH,43-46,15.25,5.400
 31.Jan.2023,GECE,A0034,CARERA PATİK,CM39CS - CST1-2023,SİYAH-SARI,39-42,14.00,0.000
 31.Jan.2023,GECE,A0002,COK ÇİÇEKLİ,21827 - 31918,Ş.PEMBE,ONE SİZE,11.75,4.520
 31.Jan.2023,GÜNDÜZ,A0025,KISAKONC,4684 - ZİTA-6A,SİYAH,43-46,10.25,3.670
 31.Jan.2023,GÜNDÜZ,A0022,2023-2,2023-2 - 2023-2,SİYAH,35-38,10.33,2.370
 31.Jan.2023,GÜNDÜZ,A0018,BAYAN YILDIZ KABARTMA ,VTEC-P4 - VTEC-P4,KARMELANJ,36-41,13.00,0.000
 31.Jan.2023,GECE,A0004,KISAKONC,4684 - ZİTA-6A,SİYAH,43-46,14.83,5.300
 31.Jan.2023,GECE,A0001,WHITE HEEL TOE ANKLE,21844-1 - 31901,BEYAZ-SKY,35-38,13.92,4.720
 31.Jan.2023,GECE,A0017,BAYAN YILDIZ KABARTMA ,VTEC-P4 - VTEC-P4,SİYAH,36-41,18.00,0.000
 31.Jan.2023,GÜNDÜZ,A0005,3P-TENİS HAVLU,4500 - ZİTA-6C,SİYAH,35-38,8.58,4.220
 31.Jan.2023,GÜNDÜZ,A0013,CODE 3P.XX SHORT,4584 - ZİTA-7,SİYAH,47-50,5.08,1.700
 31.Jan.2023,GECE,A0031,2023-3,2023-3 - 2023-3,SİYAH,35-38,13.58,2.400
 31.Jan.2023,GECE,A0030,KISAKONC,4684 - ZİTA-7A,SİYAH,39-42,16.00,5.010
 31.Jan.2023,GÜNDÜZ,A0035,CODE 3P.XX SHORT,4584 - ZİTA-6,BEYAZ,43-46,11.33,3.460
 31.Jan.2023,GECE,A0018,BAYAN YILDIZ KABARTMA ,VTEC-P4 - VTEC-P4,KARMELANJ,36-41,19.00,0.000
 31.Jan.2023,GECE,A0033,2023-3,2023-3 - 2023-3,SİYAH,35-38,13.67,2.490
 31.Jan.2023,GÜNDÜZ,A0026,BAYAN KÜÇÜK NOKTA,VTEC-P3 - VTEC-P3,ANTRASİT ,36-41,14.00,0.000
 31.Jan.2023,GÜNDÜZ,A0007,2023-2,2023-2 - 2023-2,BEYAZ,35-38,4.50,0.930
 31.Jan.2023,GÜNDÜZ,A0014,KISAKONC,4684 - ZİTA-6A,SİYAH,43-46,9.92,3.550
 31.Jan.2023,GECE,A0014,KISAKONC,4684 - ZİTA-6A,SİYAH,43-46,14.42,5.100
 31.Jan.2023,GÜNDÜZ,A0010,KISAKONC,4684 - ZİTA-7A,BEYAZ,39-42,20.50,6.310
 31.Jan.2023,GECE,A0035,CODE 3P.XX SHORT,4584 - ZİTA-6,BEYAZ,43-46,16.67,5.090
 31.Jan.2023,GECE,A0003,CODE 3P.XX SHORT,4584 - ZİTA-7,SİYAH,39-42,15.25,4.180
 31.Jan.2023,GECE,A0036,SÜPERCITY TENIS,BLANC2023-1 - BLANC2023-1,BEYAZ-SİYAH,41-46,11.42,5.380
 31.Jan.2023,GÜNDÜZ,A0020,CODE 3P.XX SHORT,4584 - ZİTA-7,SİYAH,39-42,11.50,3.230
 31.Jan.2023,GÜNDÜZ,A0004,KISAKONC,4684 - ZİTA-6A,SİYAH,43-46,10.25,3.650
 31.Jan.2023,GÜNDÜZ,A0006,CARERA PATİK,CM39CS - CST1-2023,SİYAH-SARI,39-42,10.00,0.000
 31.Jan.2023,GÜNDÜZ,A0019,BAYAN KONC SIMLI CEMBER,VTEC-P5 - VTEC-P5,SİYAH,36-41,10.33,2.240
 31.Jan.2023,GECE,A0007,CEMBERLI BABET,UK-33130 - UK-33130,BEYAZ,ONE SİZE,16.00,2.710
 31.Jan.2023,GECE,A0009,D,VTEC-P7 - VTEC-P7,EKRU-1,36-41,20.42,4.410
 31.Jan.2023,GÜNDÜZ,A0017,BAYAN YILDIZ KABARTMA ,VTEC-P4 - VTEC-P4,SİYAH,36-41,10.00,0.000
 31.Jan.2023,GECE,A0016,KISAKONC,4684 - ZİTA-6A,SİYAH,43-46,14.75,5.230
 31.Jan.2023,GECE,A0019,BAYAN KONC SIMLI CEMBER,VTEC-P5 - VTEC-P5,SİYAH,36-41,16.75,3.590
 31.Jan.2023,GECE,A0028,KISAKONC,4684 - ZİTA-7A,SİYAH,39-42,16.00,5.010
 31.Jan.2023,GECE,A0012,CODE 3P.XX SHORT,4584 - ZİTA-6,BEYAZ,43-46,16.25,5.000
 31.Jan.2023,GÜNDÜZ,A0033,2023-3,2023-3 - 2023-3,SİYAH,35-38,9.50,1.720
 31.Jan.2023,GECE,A0022,2023-2,2023-2 - 2023-2,SİYAH,35-38,14.92,3.430
 31.Jan.2023,GÜNDÜZ,A0027,KISAKONC,4684 - ZİTA-7A,SİYAH,39-42,11.17,3.480
 31.Jan.2023,GECE,A0032,HAVLU TENIS,EDA23-002 - EDA23-002,BEYAZ-SİYAH,43-46,5.33,3.540
 31.Jan.2023,GECE,A0020,CODE 3P.XX SHORT,4584 - ZİTA-7,SİYAH,39-42,17.17,4.780
 31.Jan.2023,GECE,A0005,3P-TENİS HAVLU,4500 - ZİTA-6C,SİYAH,35-38,12.92,6.480
 31.Jan.2023,GECE,A0010,WHITE HEEL TOE ANKLE,21844-1 - 31901,BEYAZ-PEMBE,35-38,14.17,4.670
 31.Jan.2023,GECE,A0023,2023-2,2023-2 - 2023-2,SİYAH,35-38,14.83,3.500
 31.Jan.2023,GÜNDÜZ,A0015,KISAKONC,4684 - ZİTA-6A,SİYAH,43-46,9.08,3.220
 31.Jan.2023,GECE,A0011,2023-3,2023-3 - 2023-3,BEYAZ,35-38,13.92,2.320
 31.Jan.2023,GÜNDÜZ,A0003,CODE 3P.XX SHORT,4584 - ZİTA-7,SİYAH,39-42,10.42,2.860
 31.Jan.2023,GECE,A0021,KISAKONC SİM ÇEMBER,VTEC-P6 - VTEC-P6,EKRU-1,36-41,14.83,4.130
 31.Jan.2023,GECE,A0006,CARERA PATİK,CM39CS - CST1-2023,SİYAH-SARI,39-42,15.00,0.000
 31.Jan.2023,GÜNDÜZ,A0011,2023-3,2023-3 - 2023-3,BEYAZ,35-38,9.08,1.520
 31.Jan.2023,GÜNDÜZ,A0034,CARERA PATİK,CM39CS - CST1-2023,SİYAH-SARI,39-42,13.00,0.000
 31.Jan.2023,GÜNDÜZ,A0021,KISAKONC SİM ÇEMBER,VTEC-P6 - VTEC-P6,EKRU-1,36-41,10.00,2.820
 31.Jan.2023,GÜNDÜZ,A0032,HAVLU TENIS,EDA23-002 - EDA23-002,BEYAZ-SİYAH,39-42,7.42,4.600
 31.Jan.2023,GECE,A0032,HAVLU TENIS,EDA23-002 - EDA23-002,BEYAZ-SİYAH,39-42,4.42,2.770
 31.Jan.2023,GÜNDÜZ,A0002,COK ÇİÇEKLİ,21827 - 31918,Ş.PEMBE,ONE SİZE,7.75,2.980
 31.Jan.2023,GÜNDÜZ,A0031,2023-3,2023-3 - 2023-3,SİYAH,35-38,16.17,2.890
 31.Jan.2023,GÜNDÜZ,A0013,CODE 3P.XX SHORT,4584 - ZİTA-6,SİYAH,47-50,5.42,1.810
 01.Feb.2023,GECE,A0016,KISAKONC,4684 - ZİTA-7A,SİYAH,43-46,15.08,5.260
 01.Feb.2023,GÜNDÜZ,A0033,2023-3,2023-3 - 2023-3,SİYAH,35-38,9.50,1.750
 01.Feb.2023,GECE,A0006,CARERA PATİK,CM39CS - CST1-2023,SİYAH-SARI,39-42,12.00,0.000
 01.Feb.2023,GECE,A0004,KISAKONC,4684 - ZİTA-6A,SİYAH,43-46,14.92,5.260
 01.Feb.2023,GÜNDÜZ,A0008,KAMUFLAJ  BABET,UK-33130 - UK-33130,BEYAZ,ONE SİZE,8.75,1.620
 01.Feb.2023,GÜNDÜZ,,,,,,0.00,0.000
 01.Feb.2023,GÜNDÜZ,,,,,,0.00,0.000
 01.Feb.2023,GÜNDÜZ,,,,,,0.00,0.000
 01.Feb.2023,GÜNDÜZ,A0011,2023-3,2023-3 - 2023-3,BEYAZ,35-38,9.08,1.510
 01.Feb.2023,GÜNDÜZ,A0016,KISAKONC,4684 - ZİTA-6A,SİYAH,43-46,9.42,3.300
 01.Feb.2023,GÜNDÜZ,,,,,,0.00,0.000
 01.Feb.2023,GÜNDÜZ,,,,,,0.00,0.000
 01.Feb.2023,GÜNDÜZ,A0034,CARERA PATİK,CM39CS - CST1-2023,SİYAH-SARI,39-42,12.00,0.000
 01.Feb.2023,GECE,A0010,WHITE HEEL TOE ANKLE,21844-1 - 31901,BEYAZ-PEMBE,35-38,13.33,4.540
 01.Feb.2023,GÜNDÜZ,,,,,,0.00,0.000
 01.Feb.2023,GÜNDÜZ,,,,,,0.00,0.000
 01.Feb.2023,GÜNDÜZ,,,,,,0.00,0.000
 01.Feb.2023,GECE,A0003,CODE 3P.XX SHORT,4584 - ZİTA-7,SİYAH,39-42,8.33,2.390
 01.Feb.2023,GÜNDÜZ,A0032,HAVLU TENIS,EDA23-002 - EDA23-002,BEYAZ-SİYAH,43-46,3.58,2.360
 01.Feb.2023,GÜNDÜZ,,,,,,0.00,0.000
 01.Feb.2023,GECE,A0015,KISAKONC,4684 - ZİTA-7A,SİYAH,43-46,14.67,5.240
 01.Feb.2023,GECE,A0019,BAYAN KONC SIMLI CEMBER,VTEC-P5 - VTEC-P5,LACİVERT,36-41,16.00,3.500
 01.Feb.2023,GECE,A0007,CEMBERLI BABET,UK-33130 - UK-33130,BEYAZ,ONE SİZE,12.67,2.140
 01.Feb.2023,GECE,A0026,KARE SIMLI PATİK,VTEC-P8 - VTEC-P8,ANTRASİT ,36-41,12.00,0.000
 01.Feb.2023,GECE,A0013,CODE 3P.XX SHORT,4584 - ZİTA-7,SİYAH,47-50,14.83,4.910
 01.Feb.2023,GECE,A0024,NOKTALI  BABET,UK-33130 - UK-33130,BEYAZ,ONE SİZE,12.75,2.340
 01.Feb.2023,GECE,A0023,2023-2,2023-2 - 2023-2,SİYAH,35-38,14.25,3.360
 01.Feb.2023,GÜNDÜZ,A0032,HAVLU TENIS,EDA23-002 - EDA23-002,BEYAZ-TURUNCU,35-38,3.00,1.700
 01.Feb.2023,GECE,A0030,KISAKONC,4684 - ZİTA-7A,SİYAH,39-42,16.33,5.180
 01.Feb.2023,GECE,A0011,2023-3,2023-3 - 2023-3,BEYAZ,35-38,13.92,2.290
 01.Feb.2023,GÜNDÜZ,,,,,,0.00,0.000
 01.Feb.2023,GÜNDÜZ,A0025,KISAKONC,4684 - ZİTA-7A,SİYAH,43-46,6.92,2.520
 01.Feb.2023,GÜNDÜZ,,,,,,0.00,0.000
 01.Feb.2023,GÜNDÜZ,,,,,,0.00,0.000
 01.Feb.2023,GÜNDÜZ,A0023,2023-2,2023-2 - 2023-2,SİYAH,35-38,10.25,2.420
 01.Feb.2023,GÜNDÜZ,A0002,COK ÇİÇEKLİ,21828 - 31918,Ş.PEMBE,ONE SİZE,4.33,1.630
 01.Feb.2023,GÜNDÜZ,,,,,,0.00,0.000
 01.Feb.2023,GÜNDÜZ,,,,,,0.00,0.000
 01.Feb.2023,GÜNDÜZ,A0001,WHITE HEEL TOE ANKLE,21844-1 - 31901,BEYAZ-SKY,35-38,8.50,2.800
 01.Feb.2023,GÜNDÜZ,,,,,,0.00,0.000
 01.Feb.2023,GÜNDÜZ,,,,,,0.00,0.000
 01.Feb.2023,GÜNDÜZ,A0019,BAYAN KONC SIMLI CEMBER,VTEC-P5 - VTEC-P5,SİYAH,36-41,10.25,2.230
 01.Feb.2023,GECE,A0035,CODE 3P.XX SHORT,4584 - ZİTA-6,BEYAZ,43-46,17.42,5.120
 01.Feb.2023,GÜNDÜZ,A0013,CODE 3P.XX SHORT,4584 - ZİTA-7,SİYAH,47-50,10.33,3.420
 01.Feb.2023,GÜNDÜZ,A0003,CODE 3P.XX SHORT,4584 - ZİTA-7,SİYAH,39-42,8.50,2.440
 01.Feb.2023,GECE,A0025,KISAKONC,4684 - ZİTA-7A,SİYAH,43-46,15.17,5.500
 01.Feb.2023,GÜNDÜZ,,,,,,0.00,0.000
 01.Feb.2023,GÜNDÜZ,A0006,CARERA PATİK,CM39CS - CST1-2023,SİYAH-SARI,39-42,10.00,0.000
 01.Feb.2023,GECE,A0014,KISAKONC,4684 - ZİTA-7A,SİYAH,43-46,15.42,5.440
 01.Feb.2023,GÜNDÜZ,,,,,,0.00,0.000
 01.Feb.2023,GÜNDÜZ,A0035,CODE 3P.XX SHORT,4584 - ZİTA-6,BEYAZ,43-46,11.42,3.480
